accession,label,offset,ar
0001159036-21-000003,EARNINGS,7,-0.007677129644288527
0001159036-21-000003,EARNINGS,8,0.0412302952741812
0001159036-21-000003,EARNINGS,9,-0.020456938613597344
0001159036-21-000003,EARNINGS,10,-0.0053870817667587365
0001159036-21-000013,EARNINGS,-10,-0.007552758259462226
0001159036-21-000013,EARNINGS,-9,0.006611733725964064
0001159036-21-000013,EARNINGS,-8,-0.021066350451680194
0001159036-21-000013,EARNINGS,-7,-0.004502616385978249
0001159036-21-000013,EARNINGS,-6,-0.017294944961000213
0001159036-21-000013,EARNINGS,-5,0.00020765266117301565
0001159036-21-000013,EARNINGS,-4,-0.02330892962711477
0001159036-21-000013,EARNINGS,-3,0.03147787489184588
0001159036-21-000013,EARNINGS,-2,-0.01715814662732546
0001159036-21-000013,EARNINGS,-1,-0.03417193306298947
0001159036-21-000013,EARNINGS,0,0.07883063577176384
0001159036-21-000013,EARNINGS,1,-0.06564199920535835
0001159036-21-000013,EARNINGS,2,-0.04263906709469
0001159036-21-000013,EARNINGS,3,0.006264462487099488
0001159036-21-000013,EARNINGS,4,-0.028566839190346784
0001159036-21-000013,EARNINGS,5,-0.06157834252370873
0001159036-21-000013,EARNINGS,6,-0.030039783816085783
0001159036-21-000013,EARNINGS,7,-0.004029373800170752
0001159036-21-000013,EARNINGS,8,-0.033445867986114076
0001159036-21-000013,EARNINGS,9,0.046103267129774056
0001159036-21-000013,EARNINGS,10,0.01547629342411684
0001193125-21-055596,OTHER,-10,0.0066238615308158375
0001193125-21-055596,OTHER,-9,-0.021045750263038107
0001193125-21-055596,OTHER,-8,-0.00446829077376318
0001193125-21-055596,OTHER,-7,-0.017284591467777506
0001193125-21-055596,OTHER,-6,0.00022252874768273522
0001193125-21-055596,OTHER,-5,-0.02331257398706511
0001193125-21-055596,OTHER,-4,0.03148451053056715
0001193125-21-055596,OTHER,-3,-0.017175979318435827
0001193125-21-055596,OTHER,-2,-0.034152989413572206
0001193125-21-055596,OTHER,-1,0.07889006625739722
0001193125-21-055596,OTHER,0,-0.06572756933277919
0001193125-21-055596,OTHER,1,-0.04264641542705265
0001193125-21-055596,OTHER,2,0.006378487372299693
0001193125-21-055596,OTHER,3,-0.028585132181759596
0001193125-21-055596,OTHER,4,-0.061619108836090425
0001193125-21-055596,OTHER,5,-0.030076955460519392
0001193125-21-055596,OTHER,6,-0.003939478886506344
0001193125-21-055596,OTHER,7,-0.03345249752896911
0001193125-21-055596,OTHER,8,0.04617615248354126
0001193125-21-055596,OTHER,9,0.01551592469331339
0001193125-21-055596,OTHER,10,0.018212893481601187
0001159036-21-000037,EARNINGS,-10,0.011277121642194115
0001159036-21-000037,EARNINGS,-9,-0.002895959556741521
0001159036-21-000037,EARNINGS,-8,-0.0017523987639819893
0001159036-21-000037,EARNINGS,-7,-0.02169617104858658
0001159036-21-000037,EARNINGS,-6,-0.01686081023892107
0001159036-21-000037,EARNINGS,-5,-0.012006767333345247
0001159036-21-000037,EARNINGS,-4,-0.015319531309610692
0001159036-21-000037,EARNINGS,-3,-0.0114722415000453
0001159036-21-000037,EARNINGS,-2,-0.010809059395443332
0001159036-21-000037,EARNINGS,-1,-0.02294002594190251
0001159036-21-000037,EARNINGS,0,-0.06714961863408458
0001159036-21-000037,EARNINGS,1,0.014007602334440997
0001159036-21-000037,EARNINGS,2,-0.029486062309843245
0001159036-21-000037,EARNINGS,3,0.014230211744299913
0001159036-21-000037,EARNINGS,4,-0.013175693516905763
0001159036-21-000037,EARNINGS,5,0.005330155819159507
0001159036-21-000037,EARNINGS,6,-0.005772537920990001
0001159036-21-000037,EARNINGS,7,0.0031519303387965523
0001159036-21-000037,EARNINGS,8,-0.011876037914247956
0001159036-21-000037,EARNINGS,9,-0.0174485282649536
0001159036-21-000037,EARNINGS,10,0.007606646573192207
0001159036-21-000042,EARNINGS,-10,-0.01994479816651278
0001159036-21-000042,EARNINGS,-9,0.01090218924046926
0001159036-21-000042,EARNINGS,-8,-0.018997152895086085
0001159036-21-000042,EARNINGS,-7,0.011171243975551652
0001159036-21-000042,EARNINGS,-6,-0.017359119931736125
0001159036-21-000042,EARNINGS,-5,-0.016994513397981328
0001159036-21-000042,EARNINGS,-4,0.0009455424834743653
0001159036-21-000042,EARNINGS,-3,-0.0016796466575839109
0001159036-21-000042,EARNINGS,-2,-0.0010307628226370559
0001159036-21-000042,EARNINGS,-1,-0.001517333836868191
0001159036-21-000042,EARNINGS,0,0.017264917112454276
0001159036-21-000042,EARNINGS,1,-0.015895652478575283
0001159036-21-000042,EARNINGS,2,0.015981781534746855
0001159036-21-000042,EARNINGS,3,-0.00609726039806508
0001159036-21-000042,EARNINGS,4,-0.008679823300183532
0001159036-21-000042,EARNINGS,5,-0.006437032214031043
0001159036-21-000042,EARNINGS,6,-0.017285498978052934
0001159036-21-000042,EARNINGS,7,-0.02945325056139754
0001159036-21-000042,EARNINGS,8,0.01745941965570042
0001159036-21-000042,EARNINGS,9,0.017450244250241644
0001159036-21-000042,EARNINGS,10,-0.009074134925387911
0001159036-22-000012,EARNINGS,-10,-0.002472148227391868
0001159036-22-000012,EARNINGS,-9,0.006354918945041962
0001159036-22-000012,EARNINGS,-8,0.01554011998581862
0001159036-22-000012,EARNINGS,-7,0.009918904301054333
0001159036-22-000012,EARNINGS,-6,-0.009329595908312349
0001159036-22-000012,EARNINGS,-5,0.0021664880971217493
0001159036-22-000012,EARNINGS,-4,-0.0014076776103244533
0001159036-22-000012,EARNINGS,-3,-0.005498733355418846
0001159036-22-000012,EARNINGS,-2,0.0026467352574491947
0001159036-22-000012,EARNINGS,-1,0.020095916884548468
0001159036-22-000012,EARNINGS,0,0.05717516844593747
0001159036-22-000012,EARNINGS,1,0.025901338566544488
0001159036-22-000012,EARNINGS,2,-0.022912979860037666
0001159036-22-000012,EARNINGS,3,0.004316762476807791
0001159036-22-000012,EARNINGS,4,0.029045630811112104
0001159036-22-000012,EARNINGS,5,-0.014251364580398683
0001159036-22-000012,EARNINGS,6,-0.0010118939961361074
0001159036-22-000012,EARNINGS,7,-0.00017305343275216163
0001159036-22-000012,EARNINGS,8,0.035116902295660175
0001159036-22-000012,EARNINGS,9,-0.0004625577909602562
0001159036-22-000012,EARNINGS,10,0.005371028585345584
0001193125-22-104452,OTHER,-10,0.011426144681946523
0001193125-22-104452,OTHER,-9,0.041380858429604137
0001193125-22-104452,OTHER,-8,-0.003593518065679478
0001193125-22-104452,OTHER,-7,0.007721220714815711
0001193125-22-104452,OTHER,-6,0.03390817304005669
0001193125-22-104452,OTHER,-5,-0.01504539575092383
0001193125-22-104452,OTHER,-4,0.0060462003498591285
0001193125-22-104452,OTHER,-3,0.008804126361275512
0001193125-22-104452,OTHER,-2,0.011650794482684409
0001193125-22-104452,OTHER,-1,-0.016190451824818756
0001193125-22-104452,OTHER,0,0.035887559389950044
0001193125-22-104452,OTHER,1,-0.011628929142051785
0001193125-22-104452,OTHER,2,0.00047234304751985964
0001193125-22-104452,OTHER,3,0.021112003854548388
0001193125-22-104452,OTHER,4,0.02535738034712095
0001193125-22-104452,OTHER,5,0.0334241927142686
0001193125-22-104452,OTHER,6,0.01925395549434443
0001193125-22-104452,OTHER,7,-0.00036987037409671325
0001193125-22-104452,OTHER,8,-0.025006445223541448
0001193125-22-104452,OTHER,9,-0.04058909586680278
0001193125-22-104452,OTHER,10,0.007212187995808299
0001159036-22-000037,EARNINGS,-10,-0.02560151823509242
0001159036-22-000037,EARNINGS,-9,-0.04057787463164548
0001159036-22-000037,EARNINGS,-8,0.0055430167825006454
0001159036-22-000037,EARNINGS,-7,0.017478070366391533
0001159036-22-000037,EARNINGS,-6,-0.0024438053044862464
0001159036-22-000037,EARNINGS,-5,-0.023522467191296602
0001159036-22-000037,EARNINGS,-4,0.015392782818984332
0001159036-22-000037,EARNINGS,-3,-0.01832482071352961
0001159036-22-000037,EARNINGS,-2,-0.009862726839808676
0001159036-22-000037,EARNINGS,-1,0.020778253592774895
0001159036-22-000037,EARNINGS,0,0.029321535517556136
0001159036-22-000037,EARNINGS,1,0.013879836523110948
0001159036-22-000037,EARNINGS,2,0.008025875533205176
0001159036-22-000037,EARNINGS,3,0.03691357497520285
0001159036-22-000037,EARNINGS,4,0.043036601977487654
0001159036-22-000037,EARNINGS,5,0.015196778651182567
0001159036-22-000037,EARNINGS,6,0.027453917675935267
0001159036-22-000037,EARNINGS,7,0.011168694412000276
0001159036-22-000037,EARNINGS,8,-0.020997291487747326
0001159036-22-000037,EARNINGS,9,0.020742897236434486
0001159036-22-000037,EARNINGS,10,0.02316282994343822
0001193125-22-158531,OTHER,-10,0.02831252500314841
0001193125-22-158531,OTHER,-9,0.013281167857630114
0001193125-22-158531,OTHER,-8,0.00811700452074083
0001193125-22-158531,OTHER,-7,0.036231579091591845
0001193125-22-158531,OTHER,-6,0.0430354671205865
0001193125-22-158531,OTHER,-5,0.013512520740340463
0001193125-22-158531,OTHER,-4,0.02671477695188966
0001193125-22-158531,OTHER,-3,0.01061094347228812
0001193125-22-158531,OTHER,-2,-0.021049862125590287
0001193125-22-158531,OTHER,-1,0.019962045584510896
0001193125-22-158531,OTHER,0,0.022837254162823364
0001193125-22-158531,OTHER,1,-0.016035250835261052
0001193125-22-158531,OTHER,2,0.008514634806865918
0001193125-22-158531,OTHER,3,-0.041442095616535675
0001193125-22-158531,OTHER,4,-0.0031840449458561283
0001193125-22-158531,OTHER,5,-0.015710443984078573
0001193125-22-158531,OTHER,6,0.01787136872086088
0001193125-22-158531,OTHER,7,-0.02897290424011667
0001193125-22-158531,OTHER,8,0.024267109671552406
0001193125-22-158531,OTHER,9,0.016748905636014777
0001193125-22-158531,OTHER,10,0.0010054055812727704
0001159036-22-000048,EARNINGS,-10,-0.010734640952500478
0001159036-22-000048,EARNINGS,-9,-0.03611091739638121
0001159036-22-000048,EARNINGS,-8,-0.04729024464233736
0001159036-22-000048,EARNINGS,-7,-0.006110548865652673
0001159036-22-000048,EARNINGS,-6,-0.007449891559687798
0001159036-22-000048,EARNINGS,-5,-0.025640160123479777
0001159036-22-000048,EARNINGS,-4,-0.04473597578059881
0001159036-22-000048,EARNINGS,-3,-0.0054809700092871005
0001159036-22-000048,EARNINGS,-2,-0.0022501925371839065
0001159036-22-000048,EARNINGS,-1,-0.03555012113345049
0001159036-22-000048,EARNINGS,0,-0.003563249601099102
0001159036-22-000048,EARNINGS,1,-0.01814002573712442
0001159036-22-000048,EARNINGS,2,-0.022532436563801012
0001159036-22-000048,EARNINGS,3,-0.006437786676998827
0001159036-22-000048,EARNINGS,4,0.029035453957581996
0001159036-22-000048,EARNINGS,5,-0.01866597157981892
0001159036-22-000048,EARNINGS,6,-0.011034659366822623
0001159036-22-000048,EARNINGS,7,-0.008298180648718779
0001159036-22-000048,EARNINGS,8,0.009922522592767664
0001159036-22-000048,EARNINGS,9,0.013828369100460893
0001159036-22-000048,EARNINGS,10,-0.005582364159383362
0001193125-22-220557,OTHER,-10,-0.005890318688402459
0001193125-22-220557,OTHER,-9,-0.007199176261729228
0001193125-22-220557,OTHER,-8,-0.025576053769961714
0001193125-22-220557,OTHER,-7,-0.04453490822667868
0001193125-22-220557,OTHER,-6,-0.0052713980221049134
0001193125-22-220557,OTHER,-5,-0.0020450561118384707
0001193125-22-220557,OTHER,-4,-0.035321425531426844
0001193125-22-220557,OTHER,-3,-0.0035439533125752667
0001193125-22-220557,OTHER,-2,-0.017944623810003262
0001193125-22-220557,OTHER,-1,-0.02247897352743272
0001193125-22-220557,OTHER,0,-0.006276935891365777
0001193125-22-220557,OTHER,1,0.029214433886679707
0001193125-22-220557,OTHER,2,-0.018411057575984727
0001193125-22-220557,OTHER,3,-0.010863625460054007
0001193125-22-220557,OTHER,4,-0.007990108943656303
0001193125-22-220557,OTHER,5,0.010292508618151772
0001193125-22-220557,OTHER,6,0.014044055433781637
0001193125-22-220557,OTHER,7,-0.005413802688116166
0001193125-22-220557,OTHER,8,-0.016595293548791093
0001193125-22-220557,OTHER,9,-0.016434784183533578
0001193125-22-220557,OTHER,10,0.011135429506428292
0001193125-22-221861,OTHER,-10,-0.007243160340904252
0001193125-22-221861,OTHER,-9,-0.02558869857320422
0001193125-22-221861,OTHER,-8,-0.04457055441854336
0001193125-22-221861,OTHER,-7,-0.005308472456230156
0001193125-22-221861,OTHER,-6,-0.0020813856336727487
0001193125-22-221861,OTHER,-5,-0.03536171160282992
0001193125-22-221861,OTHER,-4,-0.00354907267272812
0001193125-22-221861,OTHER,-3,-0.017979318511347934
0001193125-22-221861,OTHER,-2,-0.0224898308823083
0001193125-22-221861,OTHER,-1,-0.006305828042569427
0001193125-22-221861,OTHER,0,0.029182497110626145
0001193125-22-221861,OTHER,1,-0.01845574678964508
0001193125-22-221861,OTHER,2,-0.010894227773887204
0001193125-22-221861,OTHER,3,-0.008043725510031319
0001193125-22-221861,OTHER,4,0.010228494104483548
0001193125-22-221861,OTHER,5,0.01400595415080219
0001193125-22-221861,OTHER,6,-0.005443989778881485
0001193125-22-221861,OTHER,7,-0.01661010954105748
0001193125-22-221861,OTHER,8,-0.01651714134397581
0001193125-22-221861,OTHER,9,0.01109142430538518
0001193125-22-221861,OTHER,10,0.014251159579848086
0001159036-22-000058,EARNINGS,-10,0.005558693049909189
0001159036-22-000058,EARNINGS,-9,0.005653647386210403
0001159036-22-000058,EARNINGS,-8,0.003074149470140057
0001159036-22-000058,EARNINGS,-7,-0.003430551397424083
0001159036-22-000058,EARNINGS,-6,0.012670505431403741
0001159036-22-000058,EARNINGS,-5,0.0034344731310288687
0001159036-22-000058,EARNINGS,-4,0.0011608322227655565
0001159036-22-000058,EARNINGS,-3,-0.02415101120984229
0001159036-22-000058,EARNINGS,-2,-0.01675664363888028
0001159036-22-000058,EARNINGS,-1,-0.01595487062455521
0001159036-22-000058,EARNINGS,0,0.10256447470181301
0001159036-22-000058,EARNINGS,1,0.020582168359783166
0001159036-22-000058,EARNINGS,2,0.0017931268027504832
0001159036-22-000058,EARNINGS,3,0.005563039035248962
0001159036-22-000058,EARNINGS,4,-0.007100155312800869
0001159036-22-000058,EARNINGS,5,-0.008024017129486478
0001159036-22-000058,EARNINGS,6,-0.007955578012583564
0001159036-22-000058,EARNINGS,7,-0.0020260300298663636
0001159036-22-000058,EARNINGS,8,0.008764372265010211
0001159036-22-000058,EARNINGS,9,-0.007335378452202999
0001159036-22-000058,EARNINGS,10,0.006352531141310751
0001159036-23-000011,EARNINGS,-10,-0.01648783506920931
0001159036-23-000011,EARNINGS,-9,-0.020345196169895295
0001159036-23-000011,EARNINGS,-8,-0.014689941321848799
0001159036-23-000011,EARNINGS,-7,-0.01402655646115466
0001159036-23-000011,EARNINGS,-6,-0.008469287130348405
0001159036-23-000011,EARNINGS,-5,-0.008407804728391238
0001159036-23-000011,EARNINGS,-4,0.002556646643445827
0001159036-23-000011,EARNINGS,-3,0.009242917622986912
0001159036-23-000011,EARNINGS,-2,0.014741752736708255
0001159036-23-000011,EARNINGS,-1,0.005603749091492
0001159036-23-000011,EARNINGS,0,0.0066820491598810336
0001159036-23-000011,EARNINGS,1,-0.0016808174394311601
0001159036-23-000011,EARNINGS,2,-0.010504908788113547
0001159036-23-000011,EARNINGS,3,-0.025542542248973912
0001159036-23-000011,EARNINGS,4,-0.011477102913571487
0001159036-23-000011,EARNINGS,5,-0.007541804560512559
0001159036-23-000011,EARNINGS,6,-0.04240529419540504
0001159036-23-000011,EARNINGS,7,-0.00816216695197454
0001159036-23-000011,EARNINGS,8,-0.02260659982318677
0001159036-23-000011,EARNINGS,9,-0.03647732657125871
0001159036-23-000011,EARNINGS,10,-0.024663059948101494
0001159036-23-000017,OTHER,-10,-0.024746758000059252
0001159036-23-000017,OTHER,-9,-0.010969435781994968
0001159036-23-000017,OTHER,-8,-0.00703982406779311
0001159036-23-000017,OTHER,-7,-0.04143214052569643
0001159036-23-000017,OTHER,-6,-0.006853867103172345
0001159036-23-000017,OTHER,-5,-0.02192088528923615
0001159036-23-000017,OTHER,-4,-0.03644162891494507
0001159036-23-000017,OTHER,-3,-0.02393923221619334
0001159036-23-000017,OTHER,-2,0.017045145123488793
0001159036-23-000017,OTHER,-1,-0.01735314272550197
0001159036-23-000017,OTHER,0,0.029608660337832333
0001159036-23-000017,OTHER,1,-0.035816765610022255
0001159036-23-000017,OTHER,2,-0.0439440799244841
0001159036-23-000017,OTHER,3,-0.1147469201302424
0001159036-23-000017,OTHER,4,-0.07632961889831719
0001159036-23-000017,OTHER,5,0.04317772299046651
0001159036-23-000017,OTHER,6,-0.018664373311655443
0001159036-23-000017,OTHER,7,-0.03943299522922961
0001159036-23-000017,OTHER,8,0.020718246546671502
0001159036-23-000017,OTHER,9,0.016918954552406613
0001159036-23-000017,OTHER,10,0.03147202351523148
0001159036-23-000020,OTHER,-10,-0.04117223181023788
0001159036-23-000020,OTHER,-9,-0.006520587953323874
0001159036-23-000020,OTHER,-8,-0.021723902949093196
0001159036-23-000020,OTHER,-7,-0.03638694872129232
0001159036-23-000020,OTHER,-6,-0.02373390610827211
0001159036-23-000020,OTHER,-5,0.017072100971451093
0001159036-23-000020,OTHER,-4,-0.017290473140135806
0001159036-23-000020,OTHER,-3,0.029786830092082127
0001159036-23-000020,OTHER,-2,-0.03547911524666852
0001159036-23-000020,OTHER,-1,-0.043808800004016324
0001159036-23-000020,OTHER,0,-0.114400253975204
0001159036-23-000020,OTHER,1,-0.07624264270793317
0001159036-23-000020,OTHER,2,0.04345395908654677
0001159036-23-000020,OTHER,3,-0.018356918562410503
0001159036-23-000020,OTHER,4,-0.0393935718074157
0001159036-23-000020,OTHER,5,0.02093308910974382
0001159036-23-000020,OTHER,6,0.0171680683812359
0001159036-23-000020,OTHER,7,0.03167946085291447
0001159036-23-000020,OTHER,8,0.022336098558015077
0001159036-23-000020,OTHER,9,0.03322203045114425
0001159036-23-000020,OTHER,10,-0.029400389858178826
0001159036-23-000037,EARNINGS,-10,-0.017981287211395535
0001159036-23-000037,EARNINGS,-9,-0.033251022455205316
0001159036-23-000037,EARNINGS,-8,-0.009527391068848465
0001159036-23-000037,EARNINGS,-7,0.016385303836952372
0001159036-23-000037,EARNINGS,-6,-0.01656397831696362
0001159036-23-000037,EARNINGS,-5,0.02330673224700308
0001159036-23-000037,EARNINGS,-4,-0.04198370131895353
0001159036-23-000037,EARNINGS,-3,-0.009157547255503008
0001159036-23-000037,EARNINGS,-2,-0.023330054631029717
0001159036-23-000037,EARNINGS,-1,0.01318487816629414
0001159036-23-000037,EARNINGS,0,0.12455418020824675
0001159036-23-000037,EARNINGS,1,-0.04213380724450016
0001159036-23-000037,EARNINGS,2,0.0007387090259403828
0001159036-23-000037,EARNINGS,3,0.025477046008629392
0001159036-23-000037,EARNINGS,4,-0.012751690517300102
0001159036-23-000037,EARNINGS,5,-0.003930426026183126
0001159036-23-000037,EARNINGS,6,-0.011695516475229024
0001159036-23-000037,EARNINGS,7,0.018264221605525623
0001159036-23-000037,EARNINGS,8,0.03315714718063455
0001159036-23-000037,EARNINGS,9,-0.020037698785624756
0001159036-23-000037,EARNINGS,10,-0.011109706028773035
0001159036-23-000047,EARNINGS,-10,0.022757683322855094
0001159036-23-000047,EARNINGS,-9,-0.00018923818009536266
0001159036-23-000047,EARNINGS,-8,-0.00213937278647147
0001159036-23-000047,EARNINGS,-7,-0.016392819904126416
0001159036-23-000047,EARNINGS,-6,-0.01302987122516778
0001159036-23-000047,EARNINGS,-5,0.02360379878580608
0001159036-23-000047,EARNINGS,-4,-0.014701306256690094
0001159036-23-000047,EARNINGS,-3,0.011263336995643636
0001159036-23-000047,EARNINGS,-2,-0.014314874103774754
0001159036-23-000047,EARNINGS,-1,0.03472958424408864
0001159036-23-000047,EARNINGS,0,-0.010367625729858472
0001159036-23-000047,EARNINGS,1,0.033504818893208804
0001159036-23-000047,EARNINGS,2,-0.005070645823281248
0001159036-23-000047,EARNINGS,3,-0.000242184978043044
0001159036-23-000047,EARNINGS,4,0.012270984085803953
0001159036-23-000047,EARNINGS,5,-0.010817464350078625
0001159036-23-000047,EARNINGS,6,-0.012758337040427309
0001159036-23-000047,EARNINGS,7,0.018944605679201403
0001159036-23-000047,EARNINGS,8,-0.018204484596574026
