accession,ticker,name,label,t0,alpha,beta,resid_sd,n_est,ar0,car_leak,car_leak_n,car_event,car_event_n,car_drift,car_drift_n,car_aux,car_aux_n
0001564590-20-050909,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2020-11-05,-0.0009979455836729503,1.0208742864958495,0.03938790520632442,220,-0.022378161267386086,0.08136850293965185,9,-0.06926294979223502,2,0.09940500807807223,9,-0.02650524773293187,3
0001564590-20-053742,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2020-11-13,-0.0012794132108612,1.0197002329077067,0.03914967551428451,220,0.04801673261863598,0.00716353195502217,9,0.04925354465239503,2,-0.04333480588031902,9,0.05229961173597735,3
0001564590-21-001687,HRTX,"HERON THERAPEUTICS, INC. /DE/",CLINICAL,2021-01-21,-0.0010763550513513964,1.0378004032270085,0.038598688795255555,220,0.0012674088542417603,-0.13832101640189245,9,0.011695340136834128,2,0.11153349542221373,9,-0.021646095922224634,3
0001564590-21-007839,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2021-02-24,6.030027228422436e-05,1.01768758170358,0.038753694181201045,220,0.06991263972364772,-0.04975105329253308,9,0.029122981461411276,2,-0.08606638429209251,9,-0.0015209959362730563,3
0001564590-21-025793,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2021-05-10,-0.0007986467982191043,1.0830450595729109,0.035483441020260686,220,0.06744642829077022,-0.0304697257669601,9,0.130302811570159,2,-0.30397922997162574,9,0.11783621969486417,3
0001564590-21-027241,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2021-05-13,-0.0007000114572785169,1.0537136823409456,0.03552057514213018,220,-0.11936744375009345,0.022584968332433536,9,-0.24359921657892064,2,-0.02397910713846863,9,-0.2784130153440585,3
0001564590-21-042359,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2021-08-09,-0.0003837760859248312,0.810628739753258,0.030652448003646398,220,0.01290755954335619,-0.07506393054087253,9,-0.002792494199523819,2,-0.05839168781785405,9,-0.014645116730305557,3
0001564590-21-049889,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2021-10-04,-0.002461611486189669,0.9052988443114891,0.02961924789331133,220,-0.010817174789186961,-0.07228180426227748,9,-0.03957629961222625,2,-0.018725978018007402,9,-0.03571263771704031,3
0001564590-21-053940,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2021-11-04,-0.0018932553091967528,0.8198892718231781,0.0291663132661088,220,0.01751591120097307,0.11622188507976845,9,0.11126467933983243,2,-0.15626061483749346,9,0.09676866557604753,3
0001564590-21-057541,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2021-11-18,-0.0029506237934361383,0.8231769934618712,0.029070110244818856,220,-0.0193438798716081,0.022808110868711578,9,-0.052799883897570385,2,-0.09713291972404942,9,-0.08966458191814025,3
0001564590-21-059819,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2021-12-09,-0.0029620871647531876,0.7812923041960741,0.029162818358422535,220,0.12200944766711275,-0.05409411215505626,9,0.08750930676797714,2,0.149114082344343,9,0.014123259514417223,3
0001564590-22-007608,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2022-03-01,-0.0034366870078523237,0.6361215437691474,0.03195148157240086,220,-0.1756073528051031,-0.10494504274865893,9,-0.19255345654788625,2,-0.10378885856889473,9,-0.24709190819507437,3
0001564590-22-010729,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2022-03-17,-0.0025309237891811,0.5993002215931115,0.03280672306405578,220,0.06520862358366984,-0.1128944596918132,9,0.06299711441331095,2,0.06149638067778305,9,0.1121562481884609,3
0001564590-22-011751,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2022-03-25,-0.002047922402808471,0.6077180860874379,0.03330714306583081,220,-0.0291884282170743,0.016171526616559732,9,-0.02419052390587318,2,0.0874020791255811,9,0.007228517561000189,3
0001564590-22-018871,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2022-05-10,-0.005317825391408311,1.3980529836530855,0.03634644075095499,220,-0.028383634439790223,-0.14531185705903815,9,-0.05799849197116547,2,0.011540480265558331,9,-0.12957315192248384,3
0001564590-22-023137,HRTX,"HERON THERAPEUTICS, INC. /DE/",CLINICAL,2022-06-14,-0.004911608751448685,1.571921233280789,0.03502014422883842,220,0.044430546141130706,-0.21876987892339772,9,0.09836079215695431,2,0.26030319725206125,9,0.15862656876733328,3
0001564590-22-028597,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2022-08-09,-0.003924992916657221,1.6887756052855967,0.038232430093133346,220,0.161891525677011,0.1580844351251637,9,0.2738977728463804,2,0.06817384883867698,9,0.3884790975988588,3
0001564590-22-031836,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2022-09-19,-0.0051862783027758225,1.7845516354050501,0.04040494410995041,220,-0.019359791715952035,0.2168111761034775,9,0.017133293165544912,2,0.07567612836109719,9,-0.005134068832281673,3
0001564590-22-037038,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2022-11-09,-0.0016755486478316772,1.8955144824420687,0.04469827883984519,220,-0.08680889994105057,-0.07752187231699496,9,-0.1660444399746459,2,-0.07915173111163613,9,-0.16582420082594912,3
0000950170-22-027082,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2022-12-29,-0.0018681411287847945,1.9991630054163585,0.045620505890656055,220,0.06366062484995147,0.039965140997966914,9,0.08294030564555707,2,0.18622533533359986,9,0.06710071979064493,3
0001193125-23-044236,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2023-02-22,-0.0026756654355185147,2.016141928796566,0.0462576228440955,220,0.11201159615629934,-0.14211058563283652,9,0.05951812844683757,2,-0.035284569548129543,9,0.006342905423275057,3
0000950170-23-006139,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2023-03-06,-0.0005829116159173233,2.0063254444872927,0.04545815794837326,220,-0.03427966430575875,-0.05549192057941057,9,0.027360737475705388,2,-0.09826007281966345,9,0.012787737083605574,3
0000950170-23-007473,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2023-03-13,-0.001498903975146577,1.9444053807327535,0.0456566549945326,220,0.11538155212841833,0.04337977191449368,9,0.026405952158968904,2,-0.26258594898371024,9,-0.0008074157657793901,3
0000950170-23-009489,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2023-03-24,-0.00113167292164036,1.8856734208362878,0.04703959787435675,220,-0.08853677195790237,-0.12841879290271963,9,-0.1851716665279483,2,0.32884691040872205,9,-0.13837652377867926,3
0000950170-23-021213,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2023-05-12,-0.00215724931953477,1.8402672922574113,0.05011066439736289,220,-0.36762883343161684,-0.006692742910198621,9,-0.4218205841317684,2,-0.03389862522835643,9,-0.5062502097876418,3
0001193125-23-191942,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2023-07-24,-0.0027226378141023805,1.8695061895672391,0.0600950542906052,220,0.11031305138301672,0.11942203558634834,9,0.08845131139019069,2,0.16785070370152624,9,0.09117394920429309,3
0000950170-23-042414,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2023-08-15,-0.005487516308683909,1.856005591705135,0.05793170401700324,220,0.13969056758691037,0.0835755848534899,9,0.12903586872094977,2,0.024473939429361498,9,0.05637705558755203,3
0000950170-23-063702,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2023-11-15,-0.003943976854006249,1.6579835479900795,0.05863631807003761,220,0.593026555676865,-0.16734124894593183,9,0.6647101095714617,2,0.3435733993462628,9,0.6183060056849671,3
0001193125-23-302150,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2023-12-26,-0.0057013529125462415,1.8383941992413373,0.061641250002616235,220,-0.013234626967828074,0.16373452170792263,9,-0.06735422260026214,2,0.3699204983079229,9,-0.03661181867088425,3
0001193125-24-013587,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2024-01-24,-0.001543811194357267,1.7200877483693604,0.07605823341303218,220,0.1905723162892144,0.10690641485238259,9,0.2056616768425688,2,-0.18537761785184986,9,0.1423598841060862,3
0000950170-24-029926,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2024-03-13,0.0011055557544697048,2.0743597446691893,0.07732461124724796,220,0.277569467255927,-0.1515306755332465,9,0.2938542066004396,2,-0.1525725019412592,9,0.24968707181777539,3
0000950170-24-053963,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2024-05-07,0.0015568696652139905,1.7808174000039625,0.07514561226730339,220,0.007041288906411991,-0.03458958815711921,9,0.05409280535922358,2,0.08008473266916054,9,0.12226863303849783,3
0000950170-24-065636,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2024-05-29,0.004718778007839127,1.7711497922202155,0.06966333689270857,220,-0.03337202946531889,0.1340361808629437,9,0.028704461664697548,2,-0.036770833177239226,9,0.014026748711913138,3
0000950170-24-080026,HRTX,"HERON THERAPEUTICS, INC. /DE/",REGULATORY,2024-07-02,0.005051928283039201,2.0205824338292313,0.0701613546925564,220,-0.22902487380154368,-0.07179669218890589,9,-0.2321450273605684,2,0.18062919371998137,9,-0.249926550666443,3
0000950170-24-091769,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2024-08-07,0.003394686669000429,1.86629206816923,0.0699152150783793,220,-0.24185676957148522,-0.08654364017612651,9,-0.22339469708278722,2,-0.19571959710689096,9,-0.22878641422457782,3
0000950170-24-120902,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2024-11-05,0.0041674286319347675,2.0269377395894863,0.07020286983254592,220,-0.034294978405448366,-0.00521363234103348,9,-0.0719138417724152,2,-0.3861126380121175,9,-0.07171502247576006,3
0000950170-24-124626,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2024-11-12,0.005540766933942556,1.978538146874586,0.06900615745100086,220,-0.3037426161954139,-0.1927063027402156,9,-0.36493194409911034,2,-0.1494777967096201,9,-0.32092902905571935,3
0000950170-24-132874,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2024-12-04,0.00013926833011742353,1.9364231698999803,0.05239785910429985,220,0.3776668498360558,-0.00161375687517153,9,0.42949494396946747,2,-0.01766525139243495,9,0.39567092960352546,3
0000950170-24-139569,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2024-12-24,-0.0005738514688539572,1.7379725581965464,0.051717793229624935,220,-0.031243873178975024,-0.058824122565827294,9,-0.01812736155592371,2,0.043167621949575685,9,-0.015302637274155841,3
0000950170-25-028372,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2025-02-27,-0.002241494523894053,1.9261071380064485,0.05731186019549661,220,0.2318163982390482,0.07270241091964813,9,0.408877932403773,2,0.12013700689146281,9,0.42800392754213,3
0000950170-25-063973,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2025-05-06,0.0005466858574012794,1.5677002499492185,0.058831869760384084,220,0.14870687435184973,0.02805289569293079,9,0.07545144602173406,2,-0.2403027169405396,9,0.005972627263889724,3
0000950170-25-107416,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2025-08-13,0.0007788559750278054,0.9772752525206759,0.05468510449982949,220,0.06457802585536422,-0.32397139639685046,9,0.027994017756751297,2,0.0009562951213498774,9,0.04024858539925584,3
0000950170-25-109234,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2025-08-15,0.0014391537319607608,0.9894285676155893,0.05440924112487937,220,-0.013937506045870489,-0.19071709424136196,9,-0.037717802018820475,2,0.025498116411004516,9,-0.07496323829760032,3
0001193125-25-256300,HRTX,"HERON THERAPEUTICS, INC. /DE/",OTHER,2025-10-30,-0.0007019997375707176,0.9173091553066214,0.05665361122801151,220,-0.014850427980126008,-0.14325329189327782,9,0.00038643741559078217,2,-0.021421675516460636,9,-0.016158935095777642,3
0001193125-25-263617,HRTX,"HERON THERAPEUTICS, INC. /DE/",EARNINGS,2025-11-04,-0.0005197315078339646,0.9159931143065758,0.05698669520472342,220,-0.022520692500597024,-0.15641942162064865,9,-0.051491078454801414,2,0.03972601653893926,9,-0.0354489815832198,3
0001193125-19-169172,IBRX,"ImmunityBio, Inc.",OTHER,2019-06-11,-0.0037970880061537907,2.040787022267334,0.06292260739689629,220,0.025312918506521308,0.027797687484756223,9,0.03271221478409937,2,0.0893565216900812,9,-0.012279348466013832,3
0001193125-20-177788,IBRX,"ImmunityBio, Inc.",OTHER,2020-06-25,0.010427592383904803,1.4042988221015504,0.08932164526116305,220,-0.10950243679848065,0.6293765563658624,9,-0.19179140296871816,2,0.19030393255656586,9,-0.13758383804399366,3
0001193125-20-179095,IBRX,"ImmunityBio, Inc.",OTHER,2020-06-26,0.010620543382035679,1.4073777607920182,0.08926687855420196,220,-0.08240878719034506,0.536388791808901,9,-0.026277251498660878,2,0.09107172559355042,9,-0.13600564761484785,3
0001193125-20-322298,IBRX,"ImmunityBio, Inc.",CLINICAL,2020-12-21,0.007626308034345144,1.3983262623260406,0.09877064286327429,220,0.5587767996148446,0.06932782695774825,9,0.6527581564637644,2,-0.3893283446657428,9,0.6113893261671478,3
0001193125-21-007807,IBRX,"ImmunityBio, Inc.",PRESENTATION,2021-01-13,0.004947932802806557,1.318545061610404,0.07784946361988225,220,-0.08417109322637772,-0.05635226369146845,9,0.11915196716562709,2,0.0126140024619575,9,0.22898834714689265,3
0001193125-21-054808,IBRX,"ImmunityBio, Inc.",OTHER,2021-02-25,0.006916472255202688,1.2013703872408272,0.08388249992910332,220,0.06889190467769032,0.15167333882986933,9,0.019306685274941733,2,-0.00685291934985105,9,0.007490684630735565,3
0001193125-21-057184,IBRX,"ImmunityBio, Inc.",OTHER,2021-02-26,0.007259312758883132,1.201836939978274,0.0841710242859242,220,-0.049925655903588204,0.2062412442333995,9,-0.06201749379324649,2,-0.10929715072857268,9,0.006542812261728051,3
