cik,name,accession,filing_date,acceptance_et,after_hours,items
0001434316,FATE THERAPEUTICS INC,0001564590-21-008069,2021-02-24,2021-02-24T16:01:48-05:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001193125-21-005180,2021-01-08,2021-01-08T16:02:00-05:00,True,"1.01,8.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-058034,2020-12-22,2020-12-22T16:01:19-05:00,True,"5.03,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-056247,2020-12-07,2020-12-07T09:00:34-05:00,False,8.01
0001434316,FATE THERAPEUTICS INC,0001564590-20-051284,2020-11-05,2020-11-05T16:02:19-05:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-040672,2020-08-19,2020-08-19T16:01:20-04:00,True,"5.02,5.03,7.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-036776,2020-08-05,2020-08-05T16:01:19-04:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001193125-20-164916,2020-06-10,2020-06-09T21:21:17-04:00,True,"1.01,3.02,8.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-024158,2020-05-11,2020-05-11T16:01:18-04:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-021242,2020-05-05,2020-05-05T16:03:18-04:00,True,"5.02,5.07,7.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-019242,2020-04-28,2020-04-28T16:23:31-04:00,True,8.01
0001434316,FATE THERAPEUTICS INC,0001564590-20-015011,2020-04-02,2020-04-02T16:55:58-04:00,True,"1.01,3.02,7.01,8.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-008139,2020-03-02,2020-03-02T16:01:37-05:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-20-000753,2020-01-10,2020-01-10T16:01:23-05:00,True,"1.01,2.03"
0001434316,FATE THERAPEUTICS INC,0001564590-19-043510,2019-11-14,2019-11-14T16:01:33-05:00,True,1.02
0001434316,FATE THERAPEUTICS INC,0001564590-19-040354,2019-11-05,2019-11-05T16:01:41-05:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001193125-19-244198,2019-09-13,2019-09-12T21:30:03-04:00,True,"1.01,8.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-19-029319,2019-08-06,2019-08-06T16:01:31-04:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-19-025146,2019-07-17,2019-07-17T16:03:21-04:00,True,"5.02,7.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-19-016519,2019-05-07,2019-05-07T16:15:43-04:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-19-016475,2019-05-07,2019-05-07T16:00:18-04:00,True,5.07
0001434316,FATE THERAPEUTICS INC,0001564590-19-008253,2019-03-18,2019-03-18T16:01:24-04:00,True,"5.02,7.01,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-19-006257,2019-03-05,2019-03-05T16:01:17-05:00,True,"2.02,9.01"
0001434316,FATE THERAPEUTICS INC,0001564590-19-000184,2019-01-04,2019-01-04T16:04:43-05:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001193125-25-302552,2025-11-28,2025-11-28T16:05:24-05:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001193125-25-291979,2025-11-24,2025-11-24T06:49:07-05:00,False,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001193125-25-276249,2025-11-12,2025-11-12T09:25:41-05:00,False,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001193125-25-269534,2025-11-06,2025-11-06T16:12:19-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-111319,2025-08-26,2025-08-26T09:14:05-04:00,False,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-107314,2025-08-12,2025-08-12T16:10:31-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-093007,2025-07-02,2025-07-02T16:25:20-04:00,True,"5.02,5.07,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-088738,2025-06-23,2025-06-23T09:26:11-04:00,False,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-083866,2025-06-09,2025-06-09T17:25:47-04:00,True,"4.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-070337,2025-05-13,2025-05-13T16:10:10-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-061466,2025-05-01,2025-05-01T09:09:09-04:00,False,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-036278,2025-03-10,2025-03-10T16:10:08-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-25-009227,2025-01-27,2025-01-27T16:30:09-05:00,True,"5.07,7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-129402,2024-11-20,2024-11-20T17:08:36-05:00,True,"1.01,7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-127058,2024-11-14,2024-11-14T16:10:10-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-093947,2024-08-08,2024-08-08T16:10:09-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-073769,2024-06-14,2024-06-14T17:00:11-04:00,True,"4.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-073072,2024-06-13,2024-06-13T16:30:15-04:00,True,"5.03,5.07,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-059689,2024-05-14,2024-05-14T16:39:15-04:00,True,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-056948,2024-05-09,2024-05-09T16:10:17-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-035365,2024-03-22,2024-03-22T16:15:16-04:00,True,"1.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0000950170-24-027951,2024-03-07,2024-03-07T16:10:09-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-24-006901,2024-02-15,2024-02-15T17:27:49-05:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-24-005046,2024-02-06,2024-02-06T09:20:38-05:00,False,"1.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-040057,2023-11-09,2023-11-09T16:10:32-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-031993,2023-09-07,2023-09-07T17:01:43-04:00,True,"5.02,5.07,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-027545,2023-08-10,2023-08-10T16:10:12-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-022030,2023-06-21,2023-06-21T17:00:17-04:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-018160,2023-05-18,2023-05-18T17:26:13-04:00,True,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-016388,2023-05-11,2023-05-11T16:10:37-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-007127,2023-03-09,2023-03-09T16:10:37-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-23-002127,2023-01-23,2023-01-23T08:00:45-05:00,False,"7.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-031351,2022-11-10,2022-11-10T16:11:40-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-029913,2022-10-31,2022-10-31T08:05:27-04:00,False,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-029887,2022-10-28,2022-10-28T17:20:40-04:00,True,"1.01,3.02"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-026840,2022-09-26,2022-09-26T17:29:56-04:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-022077,2022-08-11,2022-08-11T16:10:44-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-018802,2022-07-07,2022-07-07T16:15:26-04:00,True,"5.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-017162,2022-06-17,2022-06-17T16:15:29-04:00,True,"5.07,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-013033,2022-05-12,2022-05-12T16:10:59-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-012893,2022-05-12,2022-05-11T19:54:49-04:00,True,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-006506,2022-03-10,2022-03-10T16:10:24-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-22-004309,2022-02-14,2022-02-14T09:00:13-05:00,False,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-032109,2021-12-21,2021-12-21T06:10:10-05:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-031964,2021-12-20,2021-12-20T06:06:13-05:00,False,"1.01,7.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-031281,2021-12-13,2021-12-13T16:10:29-05:00,True,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-027855,2021-11-10,2021-11-10T16:10:54-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-024236,2021-09-30,2021-09-30T17:29:25-04:00,True,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-022765,2021-09-15,2021-09-15T07:00:48-04:00,False,"5.02,5.07,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-019506,2021-08-12,2021-08-12T16:10:16-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-017458,2021-07-21,2021-07-21T17:00:46-04:00,True,"4.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-014503,2021-06-16,2021-06-16T07:15:12-04:00,False,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-013294,2021-06-01,2021-06-01T07:00:14-04:00,False,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-011290,2021-05-13,2021-05-13T16:10:39-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-010533,2021-05-05,2021-05-05T17:00:50-04:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-010348,2021-05-03,2021-05-03T17:00:18-04:00,True,"7.01,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-009474,2021-04-22,2021-04-22T17:00:21-04:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-007084,2021-03-29,2021-03-29T17:15:37-04:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-006952,2021-03-26,2021-03-26T17:22:48-04:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-006641,2021-03-23,2021-03-23T17:15:19-04:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-005810,2021-03-11,2021-03-11T16:15:14-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-005498,2021-03-05,2021-03-05T17:16:29-05:00,True,"2.02,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-001438,2021-01-20,2021-01-20T16:30:20-05:00,True,"5.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-21-000268,2021-01-06,2021-01-06T09:00:29-05:00,False,"7.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-021436,2020-11-16,2020-11-16T08:30:21-05:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-020982,2020-11-12,2020-11-12T06:12:41-05:00,False,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001641172-20-000028,2020-11-04,2020-11-04T16:11:43-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-018240,2020-09-23,2020-09-23T17:00:38-04:00,True,5.07
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-017696,2020-09-14,2020-09-14T09:00:22-04:00,False,"1.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-014854,2020-08-06,2020-08-06T16:10:52-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-009635,2020-05-21,2020-05-21T16:45:38-04:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-007954,2020-05-07,2020-05-07T16:20:33-04:00,True,"1.01,2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-003812,2020-03-12,2020-03-12T16:15:25-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-20-000483,2020-01-13,2020-01-13T06:07:14-05:00,False,"7.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-016899,2019-11-12,2019-11-12T16:15:26-05:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-015684,2019-10-18,2019-10-18T17:00:19-04:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-015458,2019-10-15,2019-10-15T07:02:47-04:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-014295,2019-09-19,2019-09-19T07:05:12-04:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-012036,2019-08-12,2019-08-12T09:00:40-04:00,False,"5.03,8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-011902,2019-08-08,2019-08-08T16:10:29-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-011338,2019-07-30,2019-07-30T16:30:31-04:00,True,"5.02,5.07"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-010315,2019-07-05,2019-07-05T16:05:27-04:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-006740,2019-05-10,2019-05-10T07:55:33-04:00,False,"5.08,8.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-006686,2019-05-09,2019-05-09T16:25:36-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-006272,2019-05-02,2019-05-02T09:00:41-04:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-006051,2019-04-29,2019-04-29T09:00:29-04:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-005752,2019-04-23,2019-04-23T09:00:20-04:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-003570,2019-03-19,2019-03-19T09:00:28-04:00,False,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-003346,2019-03-14,2019-03-14T16:37:55-04:00,True,"2.02,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-003026,2019-03-08,2019-03-08T16:05:10-05:00,True,"2.01,5.02,5.07,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-002770,2019-03-01,2019-03-01T16:32:10-05:00,True,8.01
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-002426,2019-02-22,2019-02-22T16:05:14-05:00,True,5.02
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-001907,2019-02-14,2019-02-14T08:05:36-05:00,False,"8.01,9.01"
0000876343,"Lineage Cell Therapeutics, Inc.",0001493152-19-000147,2019-01-04,2019-01-04T08:45:30-05:00,False,5.02
0001274737,EXAGEN INC.,0001274737-25-000069,2025-11-04,2025-11-04T08:03:27-05:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-25-000061,2025-07-29,2025-07-29T08:02:38-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-25-000055,2025-07-17,2025-07-17T16:33:47-04:00,True,"5.02,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-25-000036,2025-06-11,2025-06-11T16:49:20-04:00,True,5.07
0001274737,EXAGEN INC.,0001193125-25-116881,2025-05-09,2025-05-09T16:05:59-04:00,True,"8.01,9.01"
0001274737,EXAGEN INC.,0001193125-25-115946,2025-05-08,2025-05-08T16:06:09-04:00,True,"1.01,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-25-000023,2025-05-05,2025-05-05T08:01:54-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001193125-25-100447,2025-04-28,2025-04-28T16:05:13-04:00,True,"1.01,2.03,3.02,7.01,9.01"
0001274737,EXAGEN INC.,0001274737-25-000018,2025-03-11,2025-03-11T08:00:19-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-25-000003,2025-01-13,2025-01-13T08:00:39-05:00,False,"2.02,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-24-000091,2024-11-12,2024-11-12T08:00:21-05:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-24-000078,2024-08-05,2024-08-05T08:00:28-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-24-000071,2024-08-02,2024-08-02T08:15:50-04:00,False,"5.02,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-24-000056,2024-06-11,2024-06-11T16:08:13-04:00,True,5.07
0001274737,EXAGEN INC.,0001274737-24-000045,2024-05-13,2024-05-13T08:00:20-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-24-000030,2024-04-26,2024-04-26T08:32:10-04:00,False,"5.02,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-24-000019,2024-03-18,2024-03-18T08:00:24-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-24-000006,2024-01-08,2024-01-08T08:00:20-05:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000116,2023-12-11,2023-12-11T16:05:14-05:00,True,"5.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000105,2023-11-17,2023-11-17T16:30:35-05:00,True,"1.01,9.01"
0001274737,EXAGEN INC.,0001274737-23-000101,2023-11-13,2023-11-13T16:05:54-05:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000096,2023-10-26,2023-10-26T16:05:43-04:00,True,"1.01,1.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000085,2023-08-07,2023-08-07T08:00:26-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000074,2023-07-24,2023-07-24T16:05:57-04:00,True,"5.02,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-23-000067,2023-06-14,2023-06-14T16:50:50-04:00,True,5.07
0001274737,EXAGEN INC.,0001274737-23-000046,2023-05-15,2023-05-15T16:05:34-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000041,2023-05-04,2023-05-04T09:00:21-04:00,False,"1.01,2.03,9.01"
0001274737,EXAGEN INC.,0001274737-23-000024,2023-03-23,2023-03-23T09:00:22-04:00,False,5.02
0001274737,EXAGEN INC.,0001274737-23-000017,2023-03-20,2023-03-20T16:05:25-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-23-000004,2023-01-23,2023-01-23T09:00:18-05:00,False,"5.03,7.01,9.01"
0001274737,EXAGEN INC.,0001274737-23-000002,2023-01-09,2023-01-09T09:00:29-05:00,False,"2.02,7.01,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-22-000080,2022-12-05,2022-12-05T16:22:20-05:00,True,"2.05,5.02,9.01"
0001274737,EXAGEN INC.,0001274737-22-000070,2022-11-14,2022-11-14T16:08:05-05:00,True,"2.02,4.02,9.01"
0001274737,EXAGEN INC.,0001274737-22-000067,2022-10-20,2022-10-20T16:05:41-04:00,True,"5.02,7.01,9.01"
0001274737,EXAGEN INC.,0001274737-22-000064,2022-09-15,2022-09-15T16:03:35-04:00,True,"1.01,9.01"
0001274737,EXAGEN INC.,0001274737-22-000051,2022-08-04,2022-08-04T16:06:27-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-22-000039,2022-06-21,2022-06-21T08:30:16-04:00,False,5.07
0001274737,EXAGEN INC.,0001274737-22-000027,2022-05-11,2022-05-11T16:05:40-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001628280-22-011111,2022-04-28,2022-04-28T16:11:32-04:00,True,"5.02,9.01"
0001274737,EXAGEN INC.,0001628280-22-006886,2022-03-22,2022-03-22T16:05:40-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-22-000003,2022-01-10,2022-01-10T08:25:26-05:00,False,"7.01,9.01"
0001274737,EXAGEN INC.,0001274737-21-000113,2021-11-10,2021-11-10T16:05:40-05:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-21-000106,2021-10-25,2021-10-25T08:26:04-04:00,False,"1.01,2.03,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-21-000103,2021-10-19,2021-10-19T16:05:30-04:00,True,"1.01,2.03"
0001274737,EXAGEN INC.,0001274737-21-000098,2021-08-27,2021-08-27T08:25:23-04:00,False,"1.01,2.03"
0001274737,EXAGEN INC.,0001274737-21-000093,2021-08-09,2021-08-09T16:05:52-04:00,True,"1.02,2.02,9.01"
0001274737,EXAGEN INC.,0001274737-21-000085,2021-07-30,2021-07-30T08:25:19-04:00,False,"5.02,8.01,9.01"
0001274737,EXAGEN INC.,0001274737-21-000062,2021-06-21,2021-06-21T08:30:34-04:00,False,5.07
0001274737,EXAGEN INC.,0001274737-21-000042,2021-05-11,2021-05-11T16:06:29-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-21-000021,2021-03-23,2021-03-23T16:16:42-04:00,True,"8.01,9.01"
0001274737,EXAGEN INC.,0001274737-21-000017,2021-03-22,2021-03-22T16:20:28-04:00,True,"5.03,9.01"
0001274737,EXAGEN INC.,0001274737-21-000014,2021-03-16,2021-03-16T16:07:00-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-21-000004,2021-01-11,2021-01-11T07:00:30-05:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-20-000103,2020-12-28,2020-12-28T16:06:04-05:00,True,1.01
0001274737,EXAGEN INC.,0001274737-20-000095,2020-11-10,2020-11-10T16:08:49-05:00,True,"2.02,5.02,9.01"
0001274737,EXAGEN INC.,0001274737-20-000080,2020-09-23,2020-09-23T16:05:32-04:00,True,5.02
0001274737,EXAGEN INC.,0001274737-20-000074,2020-07-28,2020-07-28T07:00:46-04:00,False,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-20-000043,2020-06-29,2020-06-29T16:08:23-04:00,True,1.01
0001274737,EXAGEN INC.,0001274737-20-000040,2020-06-19,2020-06-19T08:25:31-04:00,False,5.07
0001274737,EXAGEN INC.,0001274737-20-000036,2020-05-11,2020-05-11T16:05:29-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-20-000024,2020-03-25,2020-03-25T16:05:29-04:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001274737-20-000016,2020-03-18,2020-03-18T16:07:40-04:00,True,"1.01,2.03"
0001274737,EXAGEN INC.,0001274737-20-000009,2020-01-09,2020-01-09T17:01:00-05:00,True,5.02
0001274737,EXAGEN INC.,0001628280-19-014462,2019-11-22,2019-11-22T16:05:24-05:00,True,5.02
0001274737,EXAGEN INC.,0001628280-19-014376,2019-11-21,2019-11-21T08:26:01-05:00,False,"1.01,2.03,8.01,9.01"
0001274737,EXAGEN INC.,0001628280-19-013993,2019-11-12,2019-11-12T16:34:50-05:00,True,"2.02,9.01"
0001274737,EXAGEN INC.,0001193125-19-252366,2019-09-23,2019-09-23T17:30:02-04:00,True,"5.03,8.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000077,2025-12-12,2025-12-12T16:15:09-05:00,True,8.01
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000069,2025-11-05,2025-11-05T08:23:10-05:00,False,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000064,2025-10-08,2025-10-08T16:40:46-04:00,True,8.01
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000062,2025-09-30,2025-09-30T08:06:43-04:00,False,"7.01,8.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000059,2025-07-31,2025-07-31T16:55:14-04:00,True,"8.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000054,2025-07-30,2025-07-30T08:03:15-04:00,False,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000036,2025-06-10,2025-06-10T16:55:25-04:00,True,5.07
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000030,2025-05-07,2025-05-07T16:09:09-04:00,True,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000025,2025-04-15,2025-04-15T08:37:38-04:00,False,"2.02,7.01,8.01"
0001815776,"LENZ Therapeutics, Inc.",0001628280-25-016824,2025-04-04,2025-04-04T16:54:52-04:00,True,"1.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-25-000017,2025-03-19,2025-03-19T16:08:30-04:00,True,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000069,2024-11-06,2024-11-06T07:26:10-05:00,False,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000064,2024-10-28,2024-10-28T08:09:55-04:00,False,"8.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000058,2024-08-14,2024-08-14T16:08:15-04:00,True,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000053,2024-08-12,2024-08-12T08:05:27-04:00,False,"8.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000049,2024-07-15,2024-07-15T08:22:04-04:00,False,"1.01,3.02,7.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000039,2024-05-08,2024-05-08T16:05:56-04:00,True,"2.02,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001815776-24-000035,2024-04-03,2024-04-03T07:32:00-04:00,False,"8.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001628280-24-012633,2024-03-22,2024-03-21T20:22:01-04:00,True,"2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001193125-24-071353,2024-03-19,2024-03-19T16:31:05-04:00,True,"7.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001193125-24-067966,2024-03-14,2024-03-14T16:37:00-04:00,True,"5.07,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001193125-24-063785,2024-03-08,2024-03-08T17:13:02-05:00,True,"7.01,9.01"
0001815776,"LENZ Therapeutics, Inc.",0001193125-24-058513,2024-03-05,2024-03-05T06:08:01-05:00,False,8.01
